CharacterSets
CHARACTER_SET_CATALOG | CHARACTER_SET_SCHEMA | CHARACTER_SET_NAME | CHARACTER_SET_ID | DEFAULT_COLLATION | BYTES_PER_CHARACTER | DESCRIPTION
             NULL |             NULL |         'WIN1252' |          'WIN1252' |        NULL
             NULL |             NULL |        'WIN_PTBR' |          'WIN1252' |        NULL
             NULL |             NULL |       'PXW_GREEK' |          'WIN1253' |        NULL
             NULL |             NULL |         'WIN1253' |          'WIN1253' |        NULL
             NULL |             NULL |        'PXW_TURK' |          'WIN1254' |        NULL
             NULL |             NULL |         'WIN1254' |          'WIN1254' |        NULL
             NULL |             NULL |         'WIN1255' |          'WIN1255' |        NULL
             NULL |             NULL |         'WIN1256' |          'WIN1256' |        NULL
             NULL |             NULL |         'WIN1257' |          'WIN1257' |        NULL
             NULL |             NULL |      'WIN1257_EE' |          'WIN1257' |        NULL
             NULL |             NULL |      'WIN1257_LT' |          'WIN1257' |        NULL
             NULL |             NULL |      'WIN1257_LV' |          'WIN1257' |        NULL
             NULL |             NULL |         'WIN1258' |          'WIN1258' |        NULL

================================================================================

ColumnPrivileges
TABLE_CATALOG | TABLE_SCHEMA |    TABLE_NAME | COLUMN_NAME |  GRANTEE |  GRANTOR | PRIVILEGE | WITH_GRANT
         NULL |         NULL |    'CUSTOMER' |        NULL | 'SYSDBA' | 'SYSDBA' |       'S' |          1
         NULL |         NULL |    'CUSTOMER' |        NULL | 'SYSDBA' | 'SYSDBA' |       'I' |          1
         NULL |         NULL |    'CUSTOMER' |        NULL | 'SYSDBA' | 'SYSDBA' |       'U' |          1
         NULL |         NULL |    'CUSTOMER' |        NULL | 'SYSDBA' | 'SYSDBA' |       'D' |          1
         NULL |         NULL |    'CUSTOMER' |        NULL | 'SYSDBA' | 'SYSDBA' |       'R' |          1
         NULL |         NULL | 'RDB$FORMATS' |        NULL | 'SYSDBA' | 'SYSDBA' |       'S' |          1
         NULL |         NULL | 'RDB$FORMATS' |        NULL | 'SYSDBA' | 'SYSDBA' |       'I' |          1
         NULL |         NULL | 'RDB$FORMATS' |        NULL | 'SYSDBA' | 'SYSDBA' |       'U' |          1
         NULL |         NULL | 'RDB$FORMATS' |        NULL | 'SYSDBA' | 'SYSDBA' |       'D' |          1
         NULL |         NULL | 'RDB$FORMATS' |        NULL | 'SYSDBA' | 'SYSDBA' |       'R' |          1
         NULL |         NULL | 'RDB$FORMATS' |        NULL | 'PUBLIC' | 'SYSDBA' |       'S' |          0
         NULL |         NULL |   'RDB$PAGES' |        NULL | 'SYSDBA' | 'SYSDBA' |       'S' |          1
         NULL |         NULL |   'RDB$PAGES' |        NULL | 'SYSDBA' | 'SYSDBA' |       'I' |          1
         NULL |         NULL |   'RDB$PAGES' |        NULL | 'SYSDBA' | 'SYSDBA' |       'U' |          1
         NULL |         NULL |   'RDB$PAGES' |        NULL | 'SYSDBA' | 'SYSDBA' |       'D' |          1
         NULL |         NULL |   'RDB$PAGES' |        NULL | 'SYSDBA' | 'SYSDBA' |       'R' |          1
         NULL |         NULL |   'RDB$PAGES' |        NULL | 'PUBLIC' | 'SYSDBA' |       'S' |          0
         NULL |         NULL |   'RDB$ROLES' |        NULL | 'SYSDBA' | 'SYSDBA' |       'S' |          1
         NULL |         NULL |   'RDB$ROLES' |        NULL | 'SYSDBA' | 'SYSDBA' |       'I' |          1
         NULL |         NULL |   'RDB$ROLES' |        NULL | 'SYSDBA' | 'SYSDBA' |       'U' |          1
         NULL |         NULL |   'RDB$ROLES' |        NULL | 'SYSDBA' | 'SYSDBA' |       'D' |          1
         NULL |         NULL |   'RDB$ROLES' |        NULL | 'SYSDBA' | 'SYSDBA' |       'R' |          1
         NULL |         NULL |   'RDB$ROLES' |        NULL | 'PUBLIC' | 'SYSDBA' |       'S' |          0
         NULL |         NULL |        'SALE' |        NULL | 'SYSDBA' | 'SYSDBA' |       'S' |          1
         NULL |         NULL |        'SALE' |        NULL | 'SYSDBA' | 'SYSDBA' |       'I' |          1
         NULL |         NULL |        'SALE' |        NULL | 'SYSDBA' | 'SYSDBA' |       'U' |          1
         NULL |         NULL |        'SALE' |        NULL | 'SYSDBA' | 'SYSDBA' |       'D' |          1
         NULL |         NULL |        'SALE' |        NULL | 'SYSDBA' | 'SYSDBA' |       'R' |          1
         NULL |         NULL |       'SALES' |        NULL | 'SYSDBA' | 'SYSDBA' |       'S' |          1
         NULL |         NULL |       'SALES' |        NULL | 'SYSDBA' | 'SYSDBA' |       'I' |          1
         NULL |         NULL |       'SALES' |        NULL | 'SYSDBA' | 'SYSDBA' |       'U' |          1
         NULL |         NULL |       'SALES' |        NULL | 'SYSDBA' | 'SYSDBA' |       'D' |          1
         NULL |         NULL |       'SALES' |        NULL | 'SYSDBA' | 'SYSDBA' |       'R' |          1
         NULL |         NULL | 'SALE_DETAIL' |        NULL | 'SYSDBA' | 'SYSDBA' |       'S' |          1
         NULL |         NULL | 'SALE_DETAIL' |        NULL | 'SYSDBA' | 'SYSDBA' |       'I' |          1
         NULL |         NULL | 'SALE_DETAIL' |        NULL | 'SYSDBA' | 'SYSDBA' |       'U' |          1
         NULL |         NULL | 'SALE_DETAIL' |        NULL | 'SYSDBA' | 'SYSDBA' |       'D' |          1
         NULL |         NULL | 'SALE_DETAIL' |        NULL | 'SYSDBA' | 'SYSDBA' |       'R' |          1
         NULL |         NULL |     'VW_SALE' |        NULL | 'SYSDBA' | 'SYSDBA' |       'S' |          1
         NULL |         NULL |     'VW_SALE' |        NULL | 'SYSDBA' | 'SYSDBA' |       'I' |          1
         NULL |         NULL |     'VW_SALE' |        NULL | 'SYSDBA' | 'SYSDBA' |       'U' |          1
         NULL |         NULL |     'VW_SALE' |        NULL | 'SYSDBA' | 'SYSDBA' |       'D' |          1
         NULL |         NULL |     'VW_SALE' |        NULL | 'SYSDBA' | 'SYSDBA' |       'R' |          1

================================================================================

Columns
TABLE_CATALOG | TABLE_SCHEMA |                 TABLE_NAME |                   COLUMN_NAME |   COLUMN_DATA_TYPE | COLUMN_SUB_TYPE | COLUMN_SIZE | NUMERIC_PRECISION | NUMERIC_SCALE | CHARACTER_OCTET_LENGTH | ORDINAL_POSITION | DOMAIN_CATALOG | DOMAIN_SCHEMA | DOMAIN_NAME | SYSTEM_DATA_TYPE | COLUMN_DEFAULT | COMPUTED_SOURCE | IS_READONLY | CHARACTER_SET_CATALOG | CHARACTER_SET_SCHEMA | CHARACTER_SET_NAME | COLLATION_CATALOG | COLLATION_SCHEMA | COLLATION_NAME | DESCRIPTION | IS_NULLABLE | IS_ARRAY
         NULL |         NULL |                 'CUSTOMER' |                 'CUSTOMER_ID' |          'integer' |               0 |           4 |                 0 |             0 |                      0 |                0 |           NULL |          NULL |        NULL |             NULL |           NULL |            NULL |           0 |                  NULL |                 NULL |               NULL |              NULL |             NULL |           NULL |        NULL |           0 |        0
         NULL |         NULL |                 'CUSTOMER' |               'CUSTOMER_NAME' |          'varchar' |               0 |         100 |                 0 |             0 |                    100 |                1 |           NULL |          NULL |        NULL |             NULL |           NULL |            NULL |           0 |                  NULL |                 NULL |             'NONE' |              NULL |             NULL |           NULL |        NULL |           0 |        0
         NULL |         NULL |          'MON$ATTACHMENTS' |           'MON$ATTACHMENT_ID' |          'integer' |               0 |           4 |                 0 |             0 |                      0 |                0 |           NULL |          NULL |        NULL |             NULL |           NULL |            NULL |           0 |                  NULL |                 NULL |               NULL |              NULL |             NULL |           NULL |        NULL |           1 |        0
         NULL |         NULL |          'MON$ATTACHMENTS' |              'MON$SERVER_PID' |          'integer' |               0 |           4 |                 0 |             0 |                      0 |                1 |           NULL |          NULL |        NULL |             NULL |           NULL |            NULL |           0 |                  NULL |                 NULL |               NULL |              NULL |             NULL |           NULL |        NULL |           1 |        0
         NULL |         NULL |          'MON$ATTACHMENTS' |                   'MON$STATE' |         'smallint' |               0 |           2 |                 0 |             0 |                      0 |                2 |           NULL |          NULL |        NULL |             NULL |           NULL |            NULL |           0 |                  NULL |                 NULL |               NULL |              NULL |             NULL |           NULL |        NULL |           1 |        0
         NULL |         NULL |          'MON$ATTACHMENTS' |         'MON$ATTACHMENT_NAME' |          'varchar' |               3 |           0 |                 0 |             0 |                    255 |                3 |           NULL |          NULL |        NULL |             NULL |           NULL |            NULL |           0 |                  NULL |                 NULL |      'UNICODE_FSS' |              NULL |             NULL |  'UNICODE_FSS' |        NULL |           1 |        0
         NULL |         NULL |          'MON$ATTACHMENTS' |                    'MON$USER' |             'char' |               3 |           0 |                 0 |             0 |                     31 |                4 |           NULL |          NULL |        NULL |             NULL |           NULL |            NULL |           0 |                  NULL |                 NULL |      'UNICODE_FSS' |              NULL |             NULL |  'UNICODE_FSS' |        NULL |           1 |        0
         NULL |         NULL |          'MON$ATTACHMENTS' |                    'MON$ROLE' |             'char' |               3 |           0 |                 0 |             0 |                     31 |                5 |           NULL |          NULL |        NULL |             NULL |           NULL |            NULL |           0 |                  NULL |                 NULL |      'UNICODE_FSS' |              NULL |             NULL |  'UNICODE_FSS' |        NULL |           1 |        0
         NULL |         NULL |          'MON$ATTACHMENTS' |         'MON$REMOTE_PROTOCOL' |          'varchar' |               2 |           0 |                 0 |             0 |                     10 |                6 |           NULL |          NULL |        NULL |             NULL |           NULL |            NULL |           0 |                  NULL |                 NULL |            'ASCII' |              NULL |             NULL |        'ASCII' |        NULL |           1 |        0
         NULL |         NULL |          'MON$ATTACHMENTS' |          'MON$REMOTE_ADDRESS' |          'varchar' |               2 |           0 |                 0 |             0 |                    255 |                7 |           NULL |          NULL |        NULL |             NULL |           NULL |            NULL |           0 |                  NULL |                 NULL |            'ASCII' |              NULL |             NULL |        'ASCII' |        NULL |           1 |        0
         NULL |         NULL |          'MON$ATTACHMENTS' |              'MON$REMOTE_PID' |          'integer' |               0 |           4 |                 0 |             0 |                      0 |                8 |           NULL |          NULL |        NULL |             NULL |           NULL |            NULL |           0 |                  NULL |                 NULL |               NULL |              NULL |             NULL |           NULL |        NULL |           1 |        0
         NULL |         NULL |          'MON$ATTACHMENTS' |        'MON$CHARACTER_SET_ID' |         'smallint' |               0 |           2 |                 0 |             0 |                      0 |                9 |           NULL |          NULL |        NULL |             NULL |           NULL |            NULL |           0 |                  NULL |                 NULL |               NULL |              NULL |             NULL |           NULL |        NULL |           1 |        0
         NULL |         NULL |          'MON$ATTACHMENTS' |               'MON$TIMESTAMP' |        'timestamp' |               0 |           8 |                 0 |             0 |                      0 |               10 |           NULL |          NULL |        NULL |             NULL |           NULL |            NULL |           0 |                  NULL |                 NULL |               NULL |              NULL |             NULL |           NULL |        NULL |           1 |        0
         NULL |         NULL |          'MON$ATTACHMENTS' |      'MON$GARBAGE_COLLECTION' |         'smallint' |               0 |           2 |                 0 |             0 |                      0 |               11 |           NULL |          NULL |        NULL |             NULL |           NULL |            NULL |           0 |                  NULL |                 NULL |               NULL |              NULL |             NULL |           NULL |        NULL |           1 |        0
         NULL |         NULL |          'MON$ATTACHMENTS' |          'MON$REMOTE_PROCESS' |          'varchar' |               3 |           0 |                 0 |             0 |                    255 |               12 |           NULL |          NULL |        NULL |             NULL |           NULL |            NULL |           0 |                  NULL |                 NULL |      'UNICODE_FSS' |              NULL |             NULL |  'UNICODE_FSS' |        NULL |           1 |        0
         NULL |         NULL |          'MON$ATTACHMENTS' |                 'MON$STAT_ID' |          'integer' |               0 |           4 |                 0 |             0 |                      0 |               13 |           NULL |          NULL |        NULL |             NULL |           NULL |            NULL |           0 |                  NULL |                 NULL |               NULL |              NULL |             NULL |           NULL |        NULL |           1 |        0
         NULL |         NULL |           'MON$CALL_STACK' |                 'MON$CALL_ID' |          'integer' |               0 |           4 |                 0 |             0 |                      0 |                0 |           NULL |          NULL |        NULL |             NULL |           NULL |            NULL |           0 |                  NULL |                 NULL |               NULL |              NULL |             NULL |           NULL |        NULL |           1 |        0
         NULL |         NULL |           'MON$CALL_STACK' |            'MON$STATEMENT_ID' |          'integer' |               0 |           4 |                 0 |             0 |                      0 |                1 |           NULL |          NULL |        NULL |             NULL |           NULL |            NULL |           0 |                  NULL |                 NULL |               NULL |              NULL |             NULL |           NULL |        NULL |           1 |        0
         NULL |         NULL |           'MON$CALL_STACK' |               'MON$CALLER_ID' |          'integer' |               0 |           4 |                 0 |             0 |                      0 |                2 |           NULL |          NULL |        NULL |             NULL |           NULL |            NULL |           0 |                  NULL |                 NULL |               NULL |              NULL |             NULL |           NULL |        NULL |           1 |        0
